ulog_timestamp_us,time_from_offboard_s,x_m,y_m,x_ref_m,y_ref_m,outside_corridor_m
144356000,0.192,0.014800012111663818,0.019533827900886536,0.18000000000000002,0.0,0.0
144364000,0.19999999999999998,0.016035795211791992,0.020097069442272186,0.18749999999999997,0.0,0.0
144372000,0.208,0.017418622970581055,0.020647868514060974,0.19499999999999998,0.0,0.0
144380000,0.216,0.01895231008529663,0.0211862251162529,0.20249999999999999,0.0,0.0
144388000,0.22399999999999998,0.020645469427108765,0.021712057292461395,0.20999999999999996,0.0,0.0
144396000,0.23199999999999998,0.022495687007904053,0.022225677967071533,0.21749999999999997,0.0,0.0
144404000,0.24,0.024505406618118286,0.022727012634277344,0.22499999999999998,0.0,0.0
144412000,0.248,0.026676535606384277,0.02321610599756241,0.23249999999999998,0.0,0.0
144420000,0.256,0.029009997844696045,0.023693189024925232,0.24,0.0,0.0
144428000,0.264,0.031505852937698364,0.02415841817855835,0.2475,0.0,0.0
144436000,0.27199999999999996,0.03416407108306885,0.024612046778202057,0.25499999999999995,0.0,0.0
144444000,0.27999999999999997,0.03698429465293884,0.02505429834127426,0.26249999999999996,0.0,0.0
144452000,0.288,0.0399855375289917,0.02549460530281067,0.26999999999999996,0.0,0.0
144460000,0.296,0.043147504329681396,0.025923728942871094,0.27749999999999997,0.0,0.0
144468000,0.304,0.04609411954879761,0.026360340416431427,0.285,0.0,0.0
144476000,0.312,0.0492071807384491,0.026787161827087402,0.2925,0.0,0.0
144484000,0.32,0.05248492956161499,0.027204342186450958,0.3,0.0,0.0
144492000,0.32799999999999996,0.055925339460372925,0.027612119913101196,0.30749999999999994,0.0,0.0
144500000,0.33599999999999997,0.05952578783035278,0.028010763227939606,0.315,0.0,0.0
144508000,0.344,0.0632830560207367,0.028400667011737823,0.3225,0.0,0.0
144516000,0.352,0.06719464063644409,0.028781943023204803,0.33,0.0,0.0
144524000,0.36,0.0712520182132721,0.029139511287212372,0.3375,0.0,0.0
144532000,0.368,0.07545864582061768,0.029488801956176758,0.34500000000000003,0.0,0.0
144540000,0.376,0.07981130480766296,0.029829926788806915,0.35250000000000004,0.0,0.0
144548000,0.384,0.0843065083026886,0.030163303017616272,0.36000000000000004,0.0,0.0
144556000,0.39199999999999996,0.08894132077693939,0.030489079654216766,0.36749999999999994,0.0,0.0
144564000,0.39999999999999997,0.09371292591094971,0.030807405710220337,0.37499999999999994,0.0,0.0
144572000,0.408,0.0986185222864151,0.031118392944335938,0.38249999999999995,0.0,0.0
144580000,0.416,0.10365509986877441,0.03142210841178894,0.38999999999999996,0.0,0.0
144588000,0.424,0.10997951030731201,0.031658463180065155,0.39749999999999996,0.0,0.0
144596000,0.432,0.11639589071273804,0.03189337998628616,0.40499999999999997,0.0,0.0
144604000,0.44,0.12291225790977478,0.03212246298789978,0.4125,0.0,0.0
144612000,0.44799999999999995,0.12952706217765808,0.032345645129680634,0.41999999999999993,0.0,0.0
144620000,0.45599999999999996,0.1362392157316208,0.032562971115112305,0.42749999999999994,0.0,0.0
